path,q1,a1,q2,a2,q3,a3
76/7686f912.jpg,What is depicted?,Binder,What is the height?,34cm,What color is it?,White
a2/a249729b.jpg,What is in the image?,Table,What color is the table?,Black,What is the shape?,Round
82/82c929b6.jpg,What is in the image?,Seeds,What is the height?,15cm,What color are the seeds?,Yellow
e3/e310f626.jpg,What is in the image?,box,What is the height?,8cm,What color is the box?,green
02/02f6e2e9.jpg,What is in the image?,bottle,What is the height?,6.2in,What color is the top?,green
ca/ca052779.jpg,What is in the image?,Bulb,What is the height?,12in,What color is it?,White
4e/4eda7d2b.jpg,What is in the image?,Tarragon,What is the height?,4.3in,What color is the label?,pink
db/db6f8a91.jpg,What is in the image?,frames,What is the height?,6.3in,What color is the frame?,wood
3d/3d60dea4.jpg,What is in the image?,Creamer,What is the height?,10in,What color is it?,Brown
2e/2e69f900.jpg,What is depicted in the image?,Mix,What is the height of the package?,7.6in,What color are the almonds?,Brown
18/18f190cc.jpg,What is in the image?,Muesli,What is the height?,24cm,What color is the container?,Red
0e/0ed09b65.jpg,What is in the image?,Cup,What is the height?,12cm,What color is it?,White
aa/aa27968f.jpg,What is in the image?,Press,What is the primary color?,Silver,What material is the object made from?,Steel
a7/a70affd0.jpg,What is in the image?,Chair,What color is it?,White,What is the legs material?,Wood
d3/d3f82182.jpg,What is depicted in the image?,Bottle,What is the color of the top?,Yellow,How tall is the item?,6.1in
df/df8b6620.jpg,What is in the image?,ingredients,What color is the text?,black,What is the primary ingredient?,oil
ad/add77cbb.jpg,What is in the image?,Watermelon,What is the primary color?,Red,How tall is the container?,12in
e9/e979d183.jpg,What is in the image?,Ointment,What is the height?,3.8in,What color is the lid?,blue
ae/aef3c2a9.jpg,What is depicted in the image?,Board,What is the height of the board?,86in,What color is the board?,White
2a/2ab8c072.jpg,What is in the image?,Container,What is the height?,5.8in,What color is it?,Black
6a/6ad414ff.jpg,What is in the image?,bowl,What is the diameter?,21cm,What color is it?,Kraft
60/6094db2d.jpg,What is shown in the image?,Ingredients,What ingredient is listed?,Potatoes,What is another ingredient?,Salt
28/2832bffc.jpg,What is depicted?,BELEI,What color is the text?,Green,How many words are there?,Five
5c/5c0a9506.jpg,What is depicted?,Bottle,What is the height?,22cm,What color is it?,Brown
e7/e7ceaf67.jpg,What is listed?,PEAS,What is one ingredient?,WATER,What else is listed?,INGREDIENTS
ae/aee096a5.jpg,What is in the image?,Chair,What color is the seat?,Grey,What color are the legs?,Black
d9/d9324018.jpg,What is depicted?,Plate,What is the diameter?,20cm,What color are the dots?,Blue
7b/7b5b573e.jpg,What is depicted?,Folder,What is the color?,Blue,How tall is it?,32cm
72/7290d095.jpg,What is in the image?,Bag,What is the height?,8.9in,What color is the bag?,Pink
92/92a164f0.jpg,What is depicted in this image?,Basket,What color is the laundry basket?,Gray,How many baskets are shown?,One
fc/fce1c6f7.jpg,What is in the image?,bag,What is the height?,12in,What color is it?,beige
cd/cdd5b74c.jpg,What is in the image?,Case,What color is it?,Black,Is it opaque?,Yes
ad/adb812a5.jpg,What is in the image?,Bottle,What is the height?,23cm,What color is the bottle?,Orange
62/629d51ad.jpg,What is in the image?,bag,What is the height?,20in,What color is the bag?,white
87/87a28f29.jpg,What is in the image?,Sugar,What is the color?,White,How tall is the bag?,31in
f6/f695d596.jpg,What is in the image?,Peanut,What is the height?,5.3in,What color is the lid?,Red
21/2112493f.jpg,What is in the image?,Masher,What color is the handle?,Red,How long is it?,18cm
dd/dd25aaa4.jpg,What is in the image?,Pasta,What is the height?,20cm,What color is it?,Brown
ee/ee98688a.jpg,What is in the image?,Mouse,What is the length?,10cm,What color is it?,Black
ba/ba9af078.jpg,What is in the image?,PT03,What are the dimensions?,500x500,What is the shape?,square
6e/6e1a8344.jpg,What is shown in the image?,mg,What is the unit of the active ingredient?,mg,What is the active ingredient?,Menthol
e0/e0e963e5.jpg,What is in the image?,Oven,What is the height?,23cm,What color is it?,Red
ff/ffab3b79.jpg,What is shown in the image?,Ingredients,What color is the text?,Black,What word is repeated?,Eggs
e8/e8ea8b6a.jpg,What is in the image?,PT01,What are the dimensions?,500x500,What color is it?,white
29/297d0d9e.jpg,What is depicted in the image?,box,What is the height of the box?,45cm,What color is the box?,brown
f1/f1e69b42.jpg,What is in the image?,Oven,What is the height?,32cm,What color is it?,Navy
67/672c163c.jpg,What is in the image?,Enclosure,What color is it?,Black,How many lights are visible?,Two
71/71bcbba6.jpg,What is in the image?,Binder,What is the height?,12.2in,What color is it?,Green
16/16fb5b84.jpg,What is in the image?,Box,What is the height?,69in,What color is it?,Blue
87/874abed2.jpg,What is in the image?,Table,What color is the top?,Grey,What color are the legs?,Brown
b0/b0277850.jpg,What is in the image?,grater,What is the height?,25cm,What color is the handle?,black
f2/f25e5c07.jpg,What is in the image?,Mix,What is the height?,29cm,What color is the bag?,Pink
a4/a4988b0c.jpg,What item is visible?,Container,What is the height?,9.0in,What color is the container?,Black
78/78797754.jpg,What is in the image?,Table,What color are the drawers?,Black,What color is the top?,Grey
c1/c1fb2d9d.jpg,What is in the image?,Liquid,What is the color?,Yellow,How tall is the container?,31cm
26/265f6edd.jpg,What is in the image?,Bottle,What is the height?,5.5in,What color is the bottle?,White
07/0755905e.jpg,What is shown in the image?,INGREDIENTS,What color is the text?,Black,What is the text?,COFFEE
55/5520eb89.jpg,What is in the image?,Clock,What is the height?,8cm,What color is it?,White
ec/ec13092b.jpg,What is in the image?,Bottle,What is the height?,9.1in,What color is the liquid?,Amber
2d/2d2c3b90.jpg,What is depicted?,Cup,What color is it?,Green,How tall is it?,15cm
04/0482b1f7.jpg,What is in the image?,Handle,What is the height?,67in,What color is the handle?,Yellow
f0/f00c52bb.jpg,What is in the image?,Boxes,What is the height?,20cm,What color are the boxes?,Clear
ec/ec7168e5.jpg,What is in the image?,Pan,What is the color?,Gray,What is the diameter?,9inch
52/5270639d.jpg,What is in the image?,bottle,What is the height?,4.6in,What color is the bottle?,white
8d/8d5ffb6a.jpg,What is in the image?,Rice,What is the height?,9.0in,What color is it?,White
79/7984bc27.jpg,What is in the image?,Labels,What is the height?,7.7in,What color are the labels?,Orange
29/2959372c.jpg,What is in the image?,Ball,What is the primary color?,Blue,How tall is the ball?,5.4in
22/220f886a.jpg,What is depicted in the image?,Razor,What is the height?,7.4in,What color is the handle?,Blue
34/3481f9d1.jpg,What is depicted in the image?,Bottle,What is the height of the bottle?,21cm,What color is the drink?,Brown
da/da1df31b.jpg,What is depicted in this image?,box,What is the height of the box?,5.5in,What color is the box?,orange
f3/f31a1ca3.jpg,What is in the image?,Salsa,What is the height?,6.7in,What color is it?,Red
96/965b0639.jpg,What is shown?,INGREDIENTS,What color is the text?,Black,What is the text about?,COFFEE
40/408310e7.jpg,What is in the image?,Earrings,What color are the earrings?,White,What is the shape of the earrings?,Bar
9e/9e764fd7.jpg,What is in the image?,Gel,What is the height?,6.4in,What color is it?,Brown
76/76013c39.jpg,What is in the image?,spray,What is the color?,green,How tall is it?,13cm
a0/a0b7e773.jpg,What is depicted in the image?,Box,What is the height of the box?,21cm,What color is the box?,Brown
ee/ee3d1fc8.jpg,What is in the image?,Rod,What color is it?,Black,Is it cylindrical?,Yes
1f/1fc14e4e.jpg,What is in the image?,Granola,What is the height?,46cm,What color is the bag?,Blue
30/301cc803.jpg,What is in the image?,Cashews,What is the height?,19cm,What color is the package?,Green
27/2767fe48.jpg,What is depicted?,Bags,What color are the bags?,Pink,How many bags are shown?,Two
25/25a55ff2.jpg,What is in the image?,Hooks,What is the height?,12cm,What color are the hooks?,Steel
f8/f84ca367.jpg,What is depicted?,Cheese,What is the height?,8.9in,What color is it?,Yellow
67/67423f79.jpg,What is in the image?,bag,What is the height?,14cm,What color is the bag?,brown
04/048baaa4.jpg,What is in the image?,Pad,What color is it?,White,What is its texture?,Plush
11/11b87755.jpg,What is in the image?,Chair,What color is it?,Black,What is the chair made of?,Leather
4d/4d9f31be.jpg,What is depicted in the image?,Refill,What is the height of the item?,15cm,What color is the top?,Purple
b7/b7fb6706.jpg,What is in the image?,Beef,What is the length?,5.7in,What color is it?,Brown
d0/d075998d.jpg,What is shown in the image?,Sorter,What is the height?,12in,What color is it?,Black
60/6097653d.jpg,What is in the image?,Muffins,What is the height?,7.1in,How many are visible?,Twelve
6f/6f72732f.jpg,What is depicted in the image?,Handle,What is the total length?,67in,What color is the handle?,Yellow
e2/e2bf5d1a.jpg,What is in the image?,Holder,What color is it?,Black,What is the shape of the bar?,Cylinder
e3/e3cd7cd8.jpg,What is in the image?,Bread,What color is the bread?,Brown,What is the shape?,Loaf
46/46a4c03e.jpg,What is in the image?,Seeds,What is the color?,Brown,How tall is the package?,20cm
2e/2e279546.jpg,What is depicted in the image?,Rattle,What is the object's primary color?,Silver,What is the shape of the head?,Elephant
5d/5d0a6316.jpg,What is in the image?,Binder,What is the height?,12in,What color is it?,Black
24/242bfd95.jpg,What is in the image?,stand,What is the height?,121cm,What color is it?,black
43/4380e213.jpg,What item is visible?,Cupcakes,How tall is it?,6.8in,What color are they?,White
62/62412947.jpg,What is depicted in the image?,Bed,What color is the bedspread?,Grey,What color is the headboard?,Peach
49/49952226.jpg,What is depicted in this image?,Pad,What color is the pad?,White,What is the shape of the pad?,Rectangular
a1/a1de42b2.jpg,What is in the image?,Millet,What is the height?,19cm,What color is it?,Yellow
d0/d09d0dc2.jpg,What is in the image?,Pillow,What color is it?,Black,Is there a zipper?,Yes
1b/1b7d2d39.jpg,What is in the image?,Cutlery,What is the length?,16cm,What color are they?,White
e7/e780d3c3.jpg,What is in the image?,Oven,What is the height?,19cm,What color is it?,Blue
7d/7da1ec80.jpg,What is in the image?,Snacks,What is the height?,5.7in,What color are the snacks?,Green
bd/bd41ea3a.jpg,What is depicted in the image?,Bags,What is the height?,11in,What is the primary color?,White
02/022efa2a.jpg,What item is visible?,Tea,What is the height?,5.3in,What color is it?,Purple
eb/eb0b99ed.jpg,What is in the image?,Beans,What is the height?,14cm,What color are the beans?,White
e6/e6a6c84f.jpg,What is in the image?,Set,What color is the table?,White,What is the color of the cushion?,Beige
d6/d6413f25.jpg,What is shown?,WATER,What color is the background?,blue,What is written?,WATER
59/595ab0f6.jpg,What is in the image?,Bottle,What is the height?,9.1in,What color is it?,Green
99/995d95e7.jpg,What is in the image?,Charger,What color is it?,White,How many ports are there?,Two
bd/bd14228a.jpg,What is depicted in the image?,Box,What is the height?,13cm,What color is the box?,Green
8a/8a9150cf.jpg,What is depicted in the image?,Bottle,What is the height of the bottle?,11cm,What color is the bottle?,Black
4a/4ace5fa2.jpg,What is depicted in the image?,Pan,What is the height of the pan?,47cm,What color is the pan?,Gray
da/daff3880.jpg,What is in the image?,Bags,What is the height?,11in,What color is the box?,White
4f/4f48ecf8.jpg,What is in the image?,Notebook,What is the height?,32cm,What color is it?,Orange
f4/f48f7519.jpg,What is depicted?,Necklace,What color is it?,Gold,What word is displayed?,Rock
37/379d4f22.jpg,What is in the image?,Paper,What is the height?,55cm,What color is it?,White
4b/4b508905.jpg,What is shown?,Ingredients,What color is the text?,Black,What word is repeated?,Organic
8b/8be4b289.jpg,What is depicted in the image?,Pillow,What color is it?,Gray,What is the shape?,Square
82/82c02d1a.jpg,What is in the image?,Fork,What color is it?,White,Is it opaque?,Yes
9a/9a60b495.jpg,What is in the image?,Mop,What color is it?,Green,How tall is it?,41cm
9d/9d72128d.jpg,What is depicted?,Glass,What is the height?,5.5in,Is it transparent?,Yes
05/05069c8f.jpg,What is in the image?,bottle,What is the height?,3.7in,What color is the bottle?,brown
30/309ac037.jpg,What is in the image?,Mix,What is the height?,12in,What color is the bag?,Black
fa/facc56fc.jpg,What is shown?,Ingredients,What color is the text?,Black,What word is repeated?,Organic
00/00b48150.jpg,What is in the image?,Mask,What color is it?,Green,What is embroidered on it?,Fox
f0/f05b42ac.jpg,What is in the image?,shelves,What color are the shelves?,black,How many shelves are shown?,two
74/740bceec.jpg,What is in the image?,Pillowcases,What color are the pillowcases?,Beige,How many pillowcases are shown?,Two
cb/cb48b244.jpg,What is in the image?,Ball,What is the diameter?,12in,What color is it?,Black
13/132b2a24.jpg,What is in the image?,Skillet,What is the diameter?,24cm,What color is it?,Black
74/744a6d62.jpg,What is in the image?,Ball,What is the diameter?,26cm,What color is it?,Black
cd/cdc54c3c.jpg,What is depicted in the image?,Hooks,What color are the hooks?,Black,How many hooks are there?,Three
3d/3d327fd6.jpg,What is listed as an ingredient?,Chicken,What word is shown in capital letters?,INGREDIENTS,What is the main component?,Chicken
65/651a275d.jpg,What is depicted?,Handle,What is the height?,73in,What color is the top?,Yellow
c1/c1cf0f11.jpg,What is in the image?,Ingredients,What is listed first?,PEANUTS,What is listed second?,SALT
cd/cd4e37cf.jpg,What is in the image?,bottle,What is the height?,13cm,What color are the gummies?,red
ca/ca3595b4.jpg,What is in the image?,berries,What is the height?,5.4in,What color are the berries?,red
50/50c763ef.jpg,What is in the image?,box,What is the height?,3.8in,What color is the box?,white
e8/e80965e1.jpg,What is in the image?,Ball,What is the diameter?,29cm,What color is it?,Black
10/10b38cc0.jpg,What is in the image?,Olives,What is the height?,4.8in,What color are the olives?,Black
e5/e577c6a1.jpg,What is depicted in the image?,Rice,What is the bag's color?,Green,How tall is the bag?,27cm
b9/b9d5b222.jpg,What is in the image?,Oil,What is the height?,28cm,What color is the oil?,Yellow
22/224f5ea6.jpg,What is in the image?,Case,What is the primary color?,Transparent,Is it transparent?,Yes
d7/d7478a8c.jpg,What is in the image?,Glass,What is the primary color?,Clear,Is it transparent or opaque?,Transparent
e0/e07497c2.jpg,What is in the image?,Bucket,What is the height?,13.5in,What color is it?,Grey
